0,1,2,3,4,5,6
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:49
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:49
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:49
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:49
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:49
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:49
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:26:50
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:51
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.19,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.19,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.19,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.2,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.21,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.23,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.24,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.27,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.29,5.12,5.12,5.12,5.12,2021-04-07_16:26:52
5.12,0.3,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.32,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.35,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.36,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.38,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.42,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.5,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.55,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.6,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.61,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.67,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
