0,1,2,3,4,5,6
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:43
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:44
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:45
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:46
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:47
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:48
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:49
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.01,-0.01,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:50
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:51
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,-0.02,0.02,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,-0.03,0.03,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,-0.02,0.02,0.0,2021-04-07_16:26:52
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.02,0.02,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.03,0.03,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.02,0.02,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.04,0.04,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.08,0.08,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.05,0.05,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.05,0.05,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.01,0.01,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.06,0.06,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.18,0.18,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.13,0.13,0.0,2021-04-07_16:26:53
0.0,0.0,0.0,-0.08,0.08,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.07,0.07,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.05,0.05,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.1,0.1,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.19,0.19,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.19,0.19,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.13,0.13,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.15,0.15,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.21,0.21,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.14,0.14,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.11,0.11,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.23,0.23,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.31,0.31,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.16,0.16,0.0,2021-04-07_16:26:54
0.0,0.0,0.0,-0.31,0.31,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,-0.24,0.24,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,-0.22,0.22,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,-0.32,0.32,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,-0.31,0.31,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,-0.43,0.43,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,-0.19,0.19,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:55
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:56
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
0.0,0.0,0.0,0.0,0.0,0.0,2021-04-07_16:26:57
