"Force X (N)","Force Y (N)","Force Z (N)","Torque X (N-m)","Torque Y (N-m)","Torque Z (N-m)","Frequency = 211","Averaging Level = 16","F/T Serial Number = FT21102","Time Started = 2021/4/7 15:14:25"
"-0.00935124419629574","0.0227842554450035","-0.468973338603973","-0.0041280766017735","0.00011061345867347","-0.00153036101255566"
"-0.0192141626030207","0.0167795792222023","-0.49188157916069","-0.00407596444711089","0.000184295757208019","-0.00210112822242081"
"-0.027512950822711","0.032758679240942","-0.459204584360123","-0.00448455987498164","0.000789755140431225","-0.00176632555667311"
"-0.00362366181798279","0.0193459894508123","-0.494366735219955","-0.00414465554058552","-8.84744804352522E-05","-0.00144979206379503"
"-0.0244277752935886","0.0266795940697193","-0.479478538036346","-0.00429328018799424","0.000326401204802096","-0.0016759354621172"
"-0.0267062671482563","0.026036512106657","-0.451374113559723","-0.00411883927881718","0.000395657785702497","-0.00178182765375823"
"-0.00768402684479952","0.0125462710857391","-0.493081599473953","-0.00400742795318365","9.39180245040916E-05","-0.00179342378396541"
"-0.014864350669086","0.00780770555138588","-0.453521937131882","-0.0041887229308486","0.000628032546956092","-0.00190527539234608"
"-0.00870971567928791","0.0177282616496086","-0.476735919713974","-0.00462155044078827","9.87689927569591E-05","-0.00163851934485137"
"-0.0187400598078966","0.0123915132135153","-0.479966908693314","-0.00448250817134976","0.000115704155177809","-0.00161052227485925"
"-0.00897213071584702","0.0291441567242146","-0.457163542509079","-0.00412933062762022","0.00039698401815258","-0.00162121374160051"
"-0.01512536033988","0.0146185141056776","-0.490557044744492","-0.00423033162951469","0.000121195924293716","-0.00173194089438766"
"-0.0240515153855085","0.0374283939599991","-0.493821918964386","-0.00426252046599984","0.000460275041405112","-0.00149073137436062"
"-0.0152702881023288","0.0259953681379557","-0.493790656328201","-0.00415184488520026","-7.32812623027712E-05","-0.00161537458188832"
"-0.0129873771220446","0.0247235950082541","-0.459359556436539","-0.00420771911740303","0.000295311881927773","-0.00181247026193887"
"-0.0128440884873271","0.0243414547294378","-0.482389122247696","-0.00397725217044353","0.000575820333324373","-0.00158158724661916"
"-0.026433439925313","0.0209087040275335","-0.48975744843483","-0.00428507151082158","0.000364345702109858","-0.00190520274918526"
