0,1,2,3,4,5,6
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.65,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:09
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.32,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:10
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:11
0.33,0.46,0.66,0.92,1.23,1.5,2021-04-07_15:55:12
0.33,0.47,0.66,0.92,1.23,1.5,2021-04-07_15:55:12
0.33,0.47,0.66,0.92,1.23,1.5,2021-04-07_15:55:12
0.33,0.47,0.66,0.92,1.23,1.5,2021-04-07_15:55:12
0.33,0.47,0.66,0.92,1.23,1.5,2021-04-07_15:55:12
0.33,0.47,0.66,0.93,1.23,1.51,2021-04-07_15:55:12
0.33,0.47,0.66,0.93,1.23,1.51,2021-04-07_15:55:12
0.34,0.47,0.67,0.93,1.24,1.51,2021-04-07_15:55:12
0.34,0.47,0.67,0.93,1.24,1.51,2021-04-07_15:55:12
0.34,0.47,0.67,0.93,1.24,1.51,2021-04-07_15:55:12
0.34,0.47,0.67,0.93,1.24,1.51,2021-04-07_15:55:12
0.34,0.47,0.67,0.93,1.24,1.51,2021-04-07_15:55:12
0.34,0.47,0.67,0.93,1.24,1.51,2021-04-07_15:55:12
0.34,0.48,0.67,0.93,1.24,1.51,2021-04-07_15:55:13
0.34,0.48,0.67,0.93,1.24,1.51,2021-04-07_15:55:13
0.34,0.48,0.67,0.93,1.24,1.51,2021-04-07_15:55:13
0.35,0.48,0.68,0.94,1.25,1.52,2021-04-07_15:55:13
0.35,0.48,0.68,0.94,1.25,1.52,2021-04-07_15:55:13
0.35,0.48,0.68,0.94,1.25,1.52,2021-04-07_15:55:13
0.35,0.49,0.68,0.94,1.25,1.52,2021-04-07_15:55:13
0.35,0.49,0.68,0.94,1.25,1.52,2021-04-07_15:55:13
0.36,0.49,0.69,0.95,1.26,1.53,2021-04-07_15:55:13
0.36,0.49,0.69,0.95,1.26,1.53,2021-04-07_15:55:13
0.36,0.5,0.69,0.96,1.26,1.53,2021-04-07_15:55:13
0.37,0.5,0.7,0.96,1.27,1.54,2021-04-07_15:55:13
0.38,0.51,0.71,0.97,1.27,1.55,2021-04-07_15:55:13
0.38,0.52,0.71,0.97,1.28,1.55,2021-04-07_15:55:13
0.38,0.52,0.71,0.97,1.28,1.55,2021-04-07_15:55:14
0.39,0.52,0.72,0.98,1.29,1.56,2021-04-07_15:55:14
0.39,0.53,0.72,0.99,1.3,1.58,2021-04-07_15:55:14
0.41,0.54,0.74,1.0,1.31,1.58,2021-04-07_15:55:14
0.42,0.56,0.76,1.02,1.33,1.6,2021-04-07_15:55:14
0.44,0.57,0.77,1.03,1.34,1.62,2021-04-07_15:55:14
0.45,0.59,0.78,1.05,1.36,1.63,2021-04-07_15:55:14
0.47,0.6,0.79,1.06,1.38,1.65,2021-04-07_15:55:14
0.48,0.61,0.81,1.08,1.39,1.66,2021-04-07_15:55:14
0.49,0.63,0.84,1.11,1.42,1.68,2021-04-07_15:55:14
0.53,0.67,0.87,1.13,1.44,1.7,2021-04-07_15:55:14
0.55,0.7,0.91,1.16,1.47,1.74,2021-04-07_15:55:14
0.58,0.72,0.91,1.17,1.5,1.78,2021-04-07_15:55:14
0.62,0.75,0.94,1.21,1.52,1.8,2021-04-07_15:55:15
0.63,0.77,0.98,1.26,1.57,1.84,2021-04-07_15:55:15
0.68,0.82,1.02,1.28,1.59,1.87,2021-04-07_15:55:15
0.72,0.89,1.12,1.39,1.69,1.96,2021-04-07_15:55:15
0.8,0.95,1.15,1.42,1.74,2.03,2021-04-07_15:55:15
0.89,1.03,1.22,1.48,1.8,2.08,2021-04-07_15:55:15
0.9,1.02,1.22,1.51,1.85,2.13,2021-04-07_15:55:15
0.97,1.11,1.32,1.59,1.9,2.17,2021-04-07_15:55:15
1.01,1.19,1.42,1.7,2.02,2.3,2021-04-07_15:55:15
1.15,1.29,1.49,1.76,2.07,2.37,2021-04-07_15:55:15
1.25,1.41,1.62,1.9,2.23,2.53,2021-04-07_15:55:15
1.38,1.52,1.73,2.01,2.36,2.68,2021-04-07_15:55:15
1.56,1.71,1.93,2.21,2.53,2.81,2021-04-07_15:55:15
1.67,1.83,2.05,2.38,2.71,3.0,2021-04-07_15:55:16
1.84,1.99,2.21,2.49,2.82,3.09,2021-04-07_15:55:16
1.95,2.12,2.31,2.58,2.89,3.17,2021-04-07_15:55:16
2.02,2.16,2.36,2.65,2.97,3.26,2021-04-07_15:55:16
2.14,2.29,2.51,2.78,3.09,3.37,2021-04-07_15:55:16
2.22,2.36,2.55,2.83,3.2,3.51,2021-04-07_15:55:16
2.37,2.52,2.73,3.01,3.33,3.6,2021-04-07_15:55:16
2.44,2.58,2.83,3.12,3.44,3.71,2021-04-07_15:55:16
2.56,2.7,2.91,3.17,3.48,3.76,2021-04-07_15:55:16
2.64,2.8,3.0,3.26,3.58,3.86,2021-04-07_15:55:16
2.72,2.86,3.05,3.32,3.65,3.96,2021-04-07_15:55:16
2.8,2.95,3.16,3.42,3.73,3.99,2021-04-07_15:55:16
2.84,2.99,3.19,3.45,3.77,4.04,2021-04-07_15:55:16
2.89,3.03,3.21,3.48,3.79,4.06,2021-04-07_15:55:16
2.9,3.04,3.24,3.51,3.82,4.09,2021-04-07_15:55:17
2.93,3.07,3.27,3.53,3.85,4.12,2021-04-07_15:55:17
2.96,3.11,3.3,3.57,3.88,4.15,2021-04-07_15:55:17
2.99,3.13,3.34,3.6,3.91,4.19,2021-04-07_15:55:17
3.03,3.17,3.37,3.64,3.95,4.23,2021-04-07_15:55:17
3.07,3.21,3.41,3.68,4.0,4.28,2021-04-07_15:55:17
3.12,3.26,3.46,3.73,4.04,4.32,2021-04-07_15:55:17
3.17,3.31,3.51,3.78,4.09,4.37,2021-04-07_15:55:17
3.22,3.35,3.56,3.82,4.14,4.42,2021-04-07_15:55:17
3.26,3.4,3.61,3.87,4.18,4.46,2021-04-07_15:55:17
3.3,3.44,3.63,3.9,4.21,4.48,2021-04-07_15:55:17
3.32,3.45,3.66,3.91,4.23,4.52,2021-04-07_15:55:17
3.36,3.5,3.69,3.94,4.24,4.52,2021-04-07_15:55:17
3.35,3.49,3.67,3.92,4.23,4.49,2021-04-07_15:55:18
3.31,3.44,3.59,3.77,4.03,4.31,2021-04-07_15:55:18
3.15,3.29,3.45,3.68,3.98,4.25,2021-04-07_15:55:18
3.08,3.16,3.32,3.56,3.87,4.13,2021-04-07_15:55:18
2.95,3.07,3.26,3.49,3.78,4.01,2021-04-07_15:55:18
2.73,2.77,2.96,3.23,3.53,3.75,2021-04-07_15:55:18
2.55,2.68,2.89,3.14,3.39,3.64,2021-04-07_15:55:18
2.49,2.63,2.8,3.03,3.32,3.6,2021-04-07_15:55:18
2.45,2.56,2.71,2.86,3.03,3.18,2021-04-07_15:55:18
1.98,2.11,2.3,2.54,2.86,3.25,2021-04-07_15:55:18
2.18,2.22,2.31,2.59,2.94,3.22,2021-04-07_15:55:18
2.02,2.12,2.34,2.62,2.94,3.14,2021-04-07_15:55:18
1.9,2.01,2.19,2.45,2.72,2.95,2021-04-07_15:55:18
1.77,1.91,2.1,2.34,2.6,2.81,2021-04-07_15:55:18
1.64,1.76,1.95,2.2,2.49,2.75,2021-04-07_15:55:19
1.58,1.72,1.9,2.1,2.33,2.57,2021-04-07_15:55:19
1.4,1.53,1.7,1.94,2.22,2.48,2021-04-07_15:55:19
1.31,1.4,1.51,1.71,1.96,2.18,2021-04-07_15:55:19
0.99,1.11,1.29,1.53,1.82,2.07,2021-04-07_15:55:19
0.86,0.98,1.17,1.43,1.73,1.99,2021-04-07_15:55:19
0.82,0.96,1.15,1.4,1.69,1.94,2021-04-07_15:55:19
0.77,0.9,1.1,1.35,1.64,1.91,2021-04-07_15:55:19
0.74,0.87,1.07,1.31,1.6,1.86,2021-04-07_15:55:19
0.7,0.83,1.0,1.25,1.55,1.81,2021-04-07_15:55:19
0.64,0.76,0.9,1.11,1.4,1.67,2021-04-07_15:55:19
0.51,0.64,0.82,1.06,1.37,1.65,2021-04-07_15:55:19
0.48,0.6,0.79,1.06,1.37,1.63,2021-04-07_15:55:19
0.46,0.6,0.79,1.06,1.36,1.62,2021-04-07_15:55:20
0.45,0.58,0.78,1.04,1.33,1.6,2021-04-07_15:55:20
0.44,0.58,0.77,1.02,1.32,1.58,2021-04-07_15:55:20
0.41,0.54,0.73,0.99,1.3,1.56,2021-04-07_15:55:20
0.4,0.53,0.72,0.98,1.28,1.55,2021-04-07_15:55:20
0.39,0.52,0.72,0.97,1.28,1.55,2021-04-07_15:55:20
0.39,0.52,0.71,0.97,1.28,1.55,2021-04-07_15:55:20
0.38,0.52,0.71,0.97,1.28,1.54,2021-04-07_15:55:20
0.38,0.51,0.71,0.97,1.27,1.54,2021-04-07_15:55:20
0.38,0.51,0.7,0.96,1.26,1.53,2021-04-07_15:55:20
0.37,0.5,0.69,0.95,1.26,1.52,2021-04-07_15:55:20
0.36,0.5,0.69,0.94,1.25,1.52,2021-04-07_15:55:20
0.36,0.49,0.69,0.94,1.25,1.52,2021-04-07_15:55:20
0.36,0.49,0.68,0.94,1.25,1.52,2021-04-07_15:55:21
0.36,0.49,0.68,0.94,1.25,1.52,2021-04-07_15:55:21
0.35,0.49,0.68,0.94,1.25,1.51,2021-04-07_15:55:21
0.35,0.49,0.68,0.94,1.24,1.51,2021-04-07_15:55:21
0.35,0.48,0.68,0.94,1.24,1.51,2021-04-07_15:55:21
0.35,0.48,0.68,0.93,1.24,1.51,2021-04-07_15:55:21
0.34,0.48,0.67,0.93,1.24,1.51,2021-04-07_15:55:21
0.34,0.48,0.67,0.93,1.24,1.5,2021-04-07_15:55:21
0.34,0.48,0.67,0.93,1.24,1.5,2021-04-07_15:55:21
0.34,0.48,0.67,0.93,1.23,1.5,2021-04-07_15:55:21
0.34,0.47,0.67,0.93,1.23,1.5,2021-04-07_15:55:21
0.34,0.47,0.67,0.92,1.23,1.5,2021-04-07_15:55:21
0.34,0.47,0.67,0.92,1.23,1.5,2021-04-07_15:55:21
0.34,0.47,0.66,0.92,1.23,1.5,2021-04-07_15:55:21
0.34,0.47,0.66,0.92,1.23,1.5,2021-04-07_15:55:22
0.34,0.47,0.66,0.92,1.23,1.5,2021-04-07_15:55:22
0.34,0.47,0.66,0.92,1.23,1.5,2021-04-07_15:55:22
0.33,0.47,0.66,0.92,1.23,1.49,2021-04-07_15:55:22
0.33,0.47,0.66,0.92,1.23,1.49,2021-04-07_15:55:22
0.33,0.47,0.66,0.92,1.23,1.49,2021-04-07_15:55:22
0.33,0.47,0.66,0.92,1.23,1.49,2021-04-07_15:55:22
0.33,0.47,0.66,0.92,1.23,1.49,2021-04-07_15:55:22
0.33,0.47,0.66,0.92,1.23,1.49,2021-04-07_15:55:22
0.33,0.47,0.66,0.92,1.23,1.49,2021-04-07_15:55:22
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:22
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:22
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:22
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.33,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:23
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:24
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:25
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:26
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:27
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.22,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:28
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:29
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
0.32,0.46,0.66,0.92,1.23,1.49,2021-04-07_15:55:30
